name,abilities,type1,type2,is_legendary,japanese_name,hp,attack,defense,sp_attack,sp_defense,speed,base_total,classification,generation,base_egg_steps,height_m,weight_kg,base_happiness,capture_rate,experience_growth,percentage_male,pokedex_number,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water
Zangoose,"['Immunity', 'Toxic Boost']",normal,,0,Zangoose,73,115,60,60,60,90,458,Cat Ferret Pokémon,3,20,1.3,40.3,70,90,600000,50,335,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Seviper,"['Shed Skin', 'Infiltrator']",poison,,0,Habunake,73,100,60,100,60,65,458,Fang Snake Pokémon,3,20,2.7,52.5,70,90,1640000,50,336,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2,1.0,1.0,1.0
Lunatone,['Levitate'],rock,psychic,0,Lunatone,70,55,65,95,85,70,440,Meteorite Pokémon,3,25,1.0,168.0,70,45,800000,-1,337,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,2.0,0.0,1.0,0.5,0.5,0.5,1.0,2.0,2.0
Solrock,['Levitate'],rock,psychic,0,Solrock,70,95,85,55,65,70,440,Meteorite Pokémon,3,25,1.2,154.0,70,45,800000,-1,338,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,2.0,0.0,1.0,0.5,0.5,0.5,1.0,2.0,2.0
Barboach,"['Oblivious', 'Anticipation', 'Hydration']",water,ground,0,Dojoach,50,48,43,46,41,60,288,Whiskers Pokémon,3,20,0.4,1.9,70,190,1000000,50,339,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0
Whiscash,"['Oblivious', 'Anticipation', 'Hydration']",water,ground,0,Namazun,110,78,73,76,71,60,468,Whiskers Pokémon,3,20,0.9,23.6,70,75,1000000,50,340,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0
Corphish,"['Hyper Cutter', 'Shell Armor', 'Adaptability']",water,,0,Heigani,43,80,65,50,35,35,308,Ruffian Pokémon,3,15,0.6,11.5,70,205,1640000,50,341,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Crawdaunt,"['Hyper Cutter', 'Shell Armor', 'Adaptability']",water,dark,0,Shizariger,63,120,85,90,55,55,468,Rogue Pokémon,3,15,1.1,32.8,70,155,1640000,50,342,2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0,1.0,0.5,0.5
Baltoy,['Levitate'],ground,psychic,0,Yajilon,40,40,55,40,70,55,300,Clay Doll Pokémon,3,20,0.5,21.5,70,255,1000000,-1,343,2.0,2.0,1.0,0.0,1.0,0.5,1.0,1.0,2.0,2.0,0.0,2,1.0,0.5,0.5,0.5,1.0,2.0
Claydol,['Levitate'],ground,psychic,0,Nendoll,60,70,105,70,120,75,500,Clay Doll Pokémon,3,20,1.5,108.0,70,90,1000000,-1,344,2.0,2.0,1.0,0.0,1.0,0.5,1.0,1.0,2.0,2.0,0.0,2,1.0,0.5,0.5,0.5,1.0,2.0
Lileep,"['Suction Cups', 'Storm Drain']",rock,grass,0,Lilyla,66,41,77,61,87,23,355,Sea Lily Pokémon,3,30,1.0,23.8,70,45,600000,87.5,345,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2,0.5,1.0,1.0,1.0,2.0,1.0
Cradily,"['Suction Cups', 'Storm Drain']",rock,grass,0,Yuradle,86,81,97,81,107,43,495,Barnacle Pokémon,3,30,1.5,60.4,70,45,600000,87.5,346,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2,0.5,1.0,1.0,1.0,2.0,1.0
Anorith,"['Battle Armor', 'Swift Swim']",rock,bug,0,Anopth,45,95,50,40,50,75,355,Old Shrimp Pokémon,3,30,0.7,12.5,70,45,600000,87.5,347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0
Armaldo,"['Battle Armor', 'Swift Swim']",rock,bug,0,Armaldo,75,125,100,70,80,45,495,Plate Pokémon,3,30,1.5,68.2,70,45,600000,87.5,348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0
Feebas,"['Swift Swim', 'Oblivious', 'Adaptability']",water,,0,Hinbass,20,15,20,10,55,80,200,Fish Pokémon,3,20,0.6,7.4,70,255,600000,50,349,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Milotic,"['Marvel Scale', 'Competitive', 'Cute Charm']",water,,0,Milokaross,95,60,79,100,125,81,540,Tender Pokémon,3,20,6.2,162.0,70,60,600000,50,350,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Castform,['Forecast'],normal,,0,Powalen,70,70,70,70,70,70,420,Weather Pokémon,3,25,0.3,0.8,70,45,1000000,50,351,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Kecleon,"['Color Change', 'Protean']",normal,,0,Kakureon,60,90,70,60,120,40,440,Color Swap Pokémon,3,20,1.0,22.0,70,200,1059860,50,352,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Shuppet,"['Insomnia', 'Frisk', 'Cursed Body']",ghost,,0,Kagebouzu,44,75,35,63,33,45,295,Puppet Pokémon,3,25,0.6,2.3,35,225,800000,50,353,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0
Banette,"['Insomnia', 'Frisk', 'Cursed Body', 'Prankster']",ghost,,0,Juppeta,64,115,65,83,63,65,455,Marionette Pokémon,3,25,1.1,12.5,35,45,800000,50,354,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0
Duskull,"['Levitate', 'Frisk']",ghost,,0,Yomawaru,20,40,90,30,90,25,295,Requiem Pokémon,3,25,0.8,15.0,35,190,800000,50,355,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0
Dusclops,"['Pressure', 'Frisk']",ghost,,0,Samayouru,40,70,130,60,130,25,455,Beckon Pokémon,3,25,1.6,30.6,35,90,800000,50,356,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0
Tropius,"['Chlorophyll', 'Solar Power', 'Harvest']",grass,flying,0,Tropius,99,68,83,72,87,51,460,Fruit Pokémon,3,25,2.0,100.0,70,200,1250000,50,357,1.0,1.0,1.0,1.0,1.0,0.5,2,2,1.0,0.25,0.0,4,1.0,2.0,1.0,2.0,1.0,0.5
Chimecho,['Levitate'],psychic,,0,Chirean,65,50,70,95,80,65,425,Wind Chime Pokémon,3,25,0.6,1.0,70,45,800000,50,358,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
Absol,"['Pressure', 'Super Luck', 'Justified', 'Magic Bounce']",dark,,0,Absol,65,130,60,75,60,75,465,Disaster Pokémon,3,25,1.2,47.0,35,30,1059860,50,359,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0
Wynaut,"['Shadow Tag', 'Telepathy']",psychic,,0,Sohnano,95,23,48,23,48,23,260,Bright Pokémon,3,20,0.6,14.0,70,125,1000000,50,360,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
Snorunt,"['Inner Focus', 'Ice Body', 'Moody']",ice,,0,Yukiwarashi,50,50,50,50,50,50,300,Snow Hat Pokémon,3,20,0.7,16.8,70,190,1000000,50,361,1.0,1.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0
Glalie,"['Inner Focus', 'Ice Body', 'Moody', 'Refrigerate']",ice,,0,Onigohri,80,80,80,80,80,80,480,Face Pokémon,3,20,1.5,256.5,70,75,1000000,50,362,1.0,1.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0
Spheal,"['Thick Fat', 'Ice Body', 'Oblivious']",ice,water,0,Tamazarashi,70,40,50,55,50,25,290,Clap Pokémon,3,20,0.8,39.5,70,255,1059860,50,363,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5
Sealeo,"['Thick Fat', 'Ice Body', 'Oblivious']",ice,water,0,Todoggler,90,60,70,75,70,45,410,Ball Roll Pokémon,3,20,1.1,87.6,70,120,1059860,50,364,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5
Walrein,"['Thick Fat', 'Ice Body', 'Oblivious']",ice,water,0,Todoseruga,110,80,90,95,90,65,530,Ice Break Pokémon,3,20,1.4,150.6,70,45,1059860,50,365,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5
Clamperl,"['Shell Armor', 'Rattled']",water,,0,Pearlulu,35,64,85,74,55,32,345,Bivalve Pokémon,3,20,0.4,52.5,70,255,600000,50,366,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Huntail,"['Swift Swim', 'Water Veil']",water,,0,Huntail,55,104,105,94,75,52,485,Deep Sea Pokémon,3,20,1.7,27.0,70,60,600000,50,367,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Gorebyss,"['Swift Swim', 'Hydration']",water,,0,Sakurabyss,55,84,105,114,75,52,485,South Sea Pokémon,3,20,1.8,22.6,70,60,600000,50,368,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Relicanth,"['Swift Swim', 'Rock Head', 'Sturdy']",water,rock,0,Glanth,100,90,130,45,65,55,485,Longevity Pokémon,3,40,1.0,23.4,70,25,1250000,87.5,369,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Luvdisc,"['Swift Swim', 'Hydration']",water,,0,Lovecus,43,30,55,40,65,97,330,Rendezvous Pokémon,3,20,0.6,8.7,70,225,800000,25,370,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Bagon,"['Rock Head', 'Sheer Force']",dragon,,0,Tatsubay,45,75,60,40,30,50,300,Rock Head Pokémon,3,40,0.6,42.1,35,45,1250000,50,371,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2,1.0,1.0,1.0,1.0,1.0,0.5
Shelgon,"['Rock Head', 'Overcoat']",dragon,,0,Komoruu,65,95,100,60,50,50,420,Endurance Pokémon,3,40,1.1,110.5,35,45,1250000,50,372,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2,1.0,1.0,1.0,1.0,1.0,0.5
Salamence,"['Intimidate', 'Moxie', 'Aerilate']",dragon,flying,0,Bohmander,95,135,80,110,80,100,600,Dragon Pokémon,3,40,1.5,102.6,35,45,1250000,50,373,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4,1.0,1.0,1.0,2.0,1.0,0.5
Beldum,"['Clear Body', 'Light Metal']",steel,psychic,0,Dumbber,40,55,80,35,60,30,300,Iron Ball Pokémon,3,40,0.6,95.2,35,3,1250000,-1,374,1.0,2.0,0.5,1.0,0.5,1.0,2,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0
Metang,"['Clear Body', 'Light Metal']",steel,psychic,0,Metang,60,75,100,55,80,50,420,Iron Claw Pokémon,3,40,1.2,202.5,35,3,1250000,-1,375,1.0,2.0,0.5,1.0,0.5,1.0,2,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0
Metagross,"['Clear Body', 'Light Metal', 'Tough Claws']",steel,psychic,0,Metagross,80,135,130,95,90,70,600,Iron Leg Pokémon,3,40,1.6,550.0,35,3,1250000,-1,376,1.0,2.0,0.5,1.0,0.5,1.0,2,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0
Regirock,"['Clear Body', 'Sturdy']",rock,,1,Regirock,80,100,200,50,100,50,580,Rock Peak Pokémon,3,80,1.7,230.0,35,3,1250000,-1,377,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0
Regice,"['Clear Body', 'Ice Body']",ice,,1,Regice,80,50,100,100,200,50,580,Iceberg Pokémon,3,80,1.8,175.0,35,3,1250000,-1,378,1.0,1.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0
Registeel,"['Clear Body', 'Light Metal']",steel,,1,Registeel,80,75,150,75,150,50,580,Iron Pokémon,3,80,1.9,205.0,35,3,1250000,-1,379,0.5,1.0,0.5,1.0,0.5,2.0,2,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0
Latias,['Levitate'],dragon,psychic,1,Latias,80,80,90,110,130,110,600,Eon Pokémon,3,120,1.4,40.0,90,3,1250000,100,380,2.0,2.0,2.0,0.5,2.0,0.5,0.5,1.0,2.0,0.5,0.0,2,1.0,1.0,0.5,1.0,1.0,0.5
Latios,['Levitate'],dragon,psychic,1,Latios,80,90,80,130,110,110,600,Eon Pokémon,3,120,2.0,60.0,90,3,1250000,100,381,2.0,2.0,2.0,0.5,2.0,0.5,0.5,1.0,2.0,0.5,0.0,2,1.0,1.0,0.5,1.0,1.0,0.5
Kyogre,"['Drizzle', 'Primordial Sea']",water,,1,Kyogre,100,100,90,150,140,90,670,Sea Basin Pokémon,3,120,4.5,352.0,0,3,1250000,-1,382,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Groudon,"['Drought', 'Desolate Land']",ground,,1,Groudon,100,150,140,100,90,90,670,Continent Pokémon,3,120,3.5,950.0,0,3,1250000,-1,383,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1.0,0.5,1.0,0.5,1.0,2.0
Rayquaza,"['Air Lock', 'Delta Stream']",dragon,flying,1,Rayquaza,105,150,90,150,90,95,680,Sky High Pokémon,3,120,7.0,206.5,0,3,1250000,-1,384,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4,1.0,1.0,1.0,2.0,1.0,0.5
Jirachi,['Serene Grace'],steel,psychic,1,Jirachi,100,100,100,100,100,100,600,Wish Pokémon,3,120,0.3,1.1,100,3,1250000,-1,385,1.0,2.0,0.5,1.0,0.5,1.0,2,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0
Deoxys,['Pressure'],psychic,,1,Deoxys,50,150,50,150,50,150,600,DNA Pokémon,3,120,1.7,60.8,0,3,1250000,-1,386,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
Turtwig,"['Overgrow', 'Shell Armor']",grass,,0,Naetle,55,68,64,45,55,31,318,Tiny Leaf Pokémon,4,20,0.4,10.2,70,45,1059860,87.5,387,2.0,1.0,1.0,0.5,1.0,1.0,2,2,1.0,0.5,0.5,2,1.0,2.0,1.0,1.0,1.0,0.5
Grotle,"['Overgrow', 'Shell Armor']",grass,,0,Hayashigame,75,89,85,55,65,36,405,Grove Pokémon,4,20,1.1,97.0,70,45,1059860,87.5,388,2.0,1.0,1.0,0.5,1.0,1.0,2,2,1.0,0.5,0.5,2,1.0,2.0,1.0,1.0,1.0,0.5
Torterra,"['Overgrow', 'Shell Armor']",grass,ground,0,Dodaitose,95,109,105,75,85,56,525,Continent Pokémon,4,20,2.2,310.0,70,45,1059860,87.5,389,2.0,1.0,1.0,0.0,1.0,1.0,2,2,1.0,1.0,0.5,4,1.0,1.0,1.0,0.5,1.0,1.0
Chimchar,"['Blaze', 'Iron Fist']",fire,,0,Hikozaru,44,58,44,58,44,61,309,Chimp Pokémon,4,20,0.5,6.2,70,45,1059860,87.5,390,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
Monferno,"['Blaze', 'Iron Fist']",fire,fighting,0,Moukazaru,64,78,52,78,52,81,405,Playful Pokémon,4,20,0.9,22.0,70,45,1059860,87.5,391,0.25,0.5,1.0,1.0,1.0,1.0,0.5,2,1.0,0.5,2.0,0.5,1.0,1.0,2,1.0,0.5,2.0
Infernape,"['Blaze', 'Iron Fist']",fire,fighting,0,Goukazaru,76,104,71,104,71,108,534,Flame Pokémon,4,20,1.2,55.0,70,45,1059860,87.5,392,0.25,0.5,1.0,1.0,1.0,1.0,0.5,2,1.0,0.5,2.0,0.5,1.0,1.0,2,1.0,0.5,2.0
Piplup,"['Torrent', 'Competitive', 'Defiant']",water,,0,Pochama,53,51,53,61,56,40,314,Penguin Pokémon,4,20,0.4,5.2,70,45,1059860,87.5,393,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Prinplup,"['Torrent', 'Competitive', 'Defiant']",water,,0,Pottaishi,64,66,68,81,76,50,405,Penguin Pokémon,4,20,0.8,23.0,70,45,1059860,87.5,394,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Empoleon,"['Torrent', 'Competitive', 'Defiant']",water,steel,0,Emperte,84,86,88,111,101,60,530,Emperor Pokémon,4,20,1.7,84.5,70,45,1059860,87.5,395,0.5,1.0,0.5,2.0,0.5,2.0,1.0,0.5,1.0,1.0,2.0,0.25,0.5,0.0,0.5,0.5,0.25,0.5
Starly,"['Keen Eye', 'Reckless']",normal,flying,0,Mukkuru,40,55,30,30,30,60,245,Starling Pokémon,4,15,0.3,2.0,70,255,1059860,50,396,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2,1.0,1.0,1.0,2.0,1.0,1.0
Staravia,"['Intimidate', 'Reckless']",normal,flying,0,Mukubird,55,75,50,40,40,80,340,Starling Pokémon,4,15,0.6,15.5,70,120,1059860,50,397,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2,1.0,1.0,1.0,2.0,1.0,1.0
Staraptor,"['Intimidate', 'Reckless']",normal,flying,0,Mukuhawk,85,120,70,50,50,100,475,Predator Pokémon,4,15,1.2,24.9,70,45,1059860,50,398,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2,1.0,1.0,1.0,2.0,1.0,1.0
Bidoof,"['Simple', 'Unaware', 'Moody']",normal,,0,Bippa,59,45,40,35,40,31,250,Plump Mouse Pokémon,4,15,0.5,20.0,70,255,1000000,50,399,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Bibarel,"['Simple', 'Unaware', 'Moody']",normal,water,0,Beadaru,79,85,60,55,60,71,410,Beaver Pokémon,4,15,1.0,31.5,70,127,1000000,50,400,1.0,1.0,1.0,2.0,1.0,2.0,0.5,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Kricketot,"['Shed Skin', 'Run Away']",bug,,0,Korobohshi,37,25,41,25,41,25,194,Cricket Pokémon,4,15,0.3,2.2,70,255,1059860,50,401,1.0,1.0,1.0,1.0,1.0,0.5,2,2,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0
Kricketune,"['Swarm', 'Technician']",bug,,0,Korotock,77,85,51,55,51,65,384,Cricket Pokémon,4,15,1.0,25.5,70,45,1059860,50,402,1.0,1.0,1.0,1.0,1.0,0.5,2,2,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0
Shinx,"['Rivalry', 'Intimidate', 'Guts']",electric,,0,Kolink,45,65,34,40,34,45,263,Flash Pokémon,4,20,0.5,9.5,70,235,1059860,50,403,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Luxio,"['Rivalry', 'Intimidate', 'Guts']",electric,,0,Luxio,60,85,49,60,49,60,363,Spark Pokémon,4,20,0.9,30.5,100,120,1059860,50,404,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Luxray,"['Rivalry', 'Intimidate', 'Guts']",electric,,0,Rentorar,80,120,79,95,79,70,523,Gleam Eyes Pokémon,4,20,1.4,42.0,70,45,1059860,50,405,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Budew,"['Natural Cure', 'Poison Point', 'Leaf Guard']",grass,poison,0,Subomie,40,30,35,50,70,55,280,Bud Pokémon,4,20,0.2,1.2,70,255,1059860,50,406,1.0,1.0,1.0,0.5,0.5,0.5,2,2,1.0,0.25,1.0,2,1.0,1.0,2,1.0,1.0,0.5
Roserade,"['Natural Cure', 'Poison Point', 'Technician']",grass,poison,0,Roserade,60,70,55,125,105,90,505,Bouquet Pokémon,4,20,0.9,14.5,70,75,1059860,50,407,1.0,1.0,1.0,0.5,0.5,0.5,2,2,1.0,0.25,1.0,2,1.0,1.0,2,1.0,1.0,0.5
Cranidos,"['Mold Breaker', 'Sheer Force']",rock,,0,Zugaidos,67,125,40,30,30,58,350,Head Butt Pokémon,4,30,0.9,31.5,70,45,600000,87.5,408,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0
Rampardos,"['Mold Breaker', 'Sheer Force']",rock,,0,Rampald,97,165,60,65,50,58,495,Head Butt Pokémon,4,30,1.6,102.5,70,45,600000,87.5,409,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0
Shieldon,"['Sturdy', 'Soundproof']",rock,steel,0,Tatetops,30,42,118,42,88,30,350,Shield Pokémon,4,30,0.5,57.0,70,45,600000,87.5,410,0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0
Bastiodon,"['Sturdy', 'Soundproof']",rock,steel,0,Torideps,60,52,168,47,138,30,495,Shield Pokémon,4,30,1.3,149.5,70,45,600000,87.5,411,0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0
Burmy,"['Shed Skin', 'Overcoat']",bug,,0,Minomucchi,40,29,45,29,45,36,224,Bagworm Pokémon,4,15,0.2,3.4,70,120,1000000,50,412,1.0,1.0,1.0,1.0,1.0,0.5,2,2,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0
Wormadam,"['Anticipation', 'Overcoat']",bug,grass,0,Minomadam,60,59,85,79,105,36,424,Bagworm Pokémon,4,15,0.5,6.5,70,45,1000000,100,413,2.0,1.0,1.0,0.5,1.0,0.5,4,4,1.0,0.25,0.25,2,1.0,2.0,1.0,2.0,1.0,0.5
Mothim,"['Swarm', 'Tinted Lens']",bug,flying,0,Gamale,70,94,50,94,50,66,424,Moth Pokémon,4,15,0.9,23.3,70,45,1000000,100,414,0.5,1.0,1.0,2.0,1.0,0.25,2,2,1.0,0.25,0.0,2,1.0,1.0,1.0,4.0,1.0,1.0
Combee,"['Honey Gather', 'Hustle']",bug,flying,0,Mitsuhoney,30,30,42,30,42,70,244,Tiny Bee Pokémon,4,15,0.3,5.5,70,120,1059860,87.5,415,0.5,1.0,1.0,2.0,1.0,0.25,2,2,1.0,0.25,0.0,2,1.0,1.0,1.0,4.0,1.0,1.0
Vespiquen,"['Pressure', 'Unnerve']",bug,flying,0,Beequen,70,80,102,80,102,40,474,Beehive Pokémon,4,15,1.2,38.5,70,45,1059860,100,416,0.5,1.0,1.0,2.0,1.0,0.25,2,2,1.0,0.25,0.0,2,1.0,1.0,1.0,4.0,1.0,1.0
Pachirisu,"['Run Away', 'Pickup', 'Volt Absorb']",electric,,0,Pachirisu,60,45,70,45,90,95,405,EleSquirrel Pokémon,4,10,0.4,3.9,100,200,1000000,50,417,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Buizel,"['Swift Swim', 'Water Veil']",water,,0,Buoysel,55,65,35,60,30,85,330,Sea Weasel Pokémon,4,20,0.7,29.5,70,190,1000000,50,418,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Floatzel,"['Swift Swim', 'Water Veil']",water,,0,Floazel,85,105,55,85,50,115,495,Sea Weasel Pokémon,4,20,1.1,33.5,70,75,1000000,50,419,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Cherubi,['Chlorophyll'],grass,,0,Cherinbo,45,35,45,62,53,35,275,Cherry Pokémon,4,20,0.4,3.3,70,190,1000000,50,420,2.0,1.0,1.0,0.5,1.0,1.0,2,2,1.0,0.5,0.5,2,1.0,2.0,1.0,1.0,1.0,0.5
Cherrim,['Flower Gift'],grass,,0,Cherrim,70,60,70,87,78,85,450,Blossom Pokémon,4,20,0.5,9.3,70,75,1000000,50,421,2.0,1.0,1.0,0.5,1.0,1.0,2,2,1.0,0.5,0.5,2,1.0,2.0,1.0,1.0,1.0,0.5
Shellos,"['Sticky Hold', 'Storm Drain', 'Sand Force']",water,,0,Karanakushi,76,48,48,57,62,34,325,Sea Slug Pokémon,4,20,0.3,6.3,70,190,1000000,50,422,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
